CausalSame,CausalDiff,PrimeSame,PrimeDiff,CausalEffect,PrimeEffect
78.37837837837837,75.0,71.23287671232876,71.62162162162163,3.378378378378377,-0.38874490929285965
98.61111111111111,4.054054054054054,88.23529411764706,21.428571428571427,94.55705705705707,66.80672268907563
89.04109589041096,82.35294117647058,87.32394366197182,84.50704225352112,6.688154713940375,2.8169014084507005
97.1830985915493,2.666666666666667,78.08219178082192,16.0,94.51643192488264,62.082191780821915
88.40579710144928,30.434782608695656,66.15384615384615,53.62318840579711,57.971014492753625,12.530657748049045
74.32432432432432,65.78947368421053,84.21052631578947,68.42105263157895,8.534850640113788,15.78947368421052
70.83333333333334,25.0,52.77777777777778,56.16438356164384,45.833333333333336,-3.386605783866059
67.56756756756756,60.810810810810814,73.97260273972603,78.08219178082192,6.756756756756754,-4.109589041095896
94.73684210526315,83.78378378378379,85.52631578947368,84.0,10.95305832147937,1.5263157894736867
